0,10,52,0,0,2,2,0,1 1
0,10,52,0,0,2,2,0,1 1
0,10,52,0,0,2,2,0,1 1
0,10,52,0,0,2,2,0,1 1
0,4,12,1,0,1,1,1,1 1
8,4,32,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
7,4,33,0,1,1,1,0,1 1
7,4,34,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
6,4,42,0,1,1,1,0,1 1
0,5,10,1,0,1,1,1,1 1
46,4,41,7,10,1,1,7,1 1
0,5,15,1,0,1,1,1,1 1
12,4,33,0,1,1,1,0,1 1
0,4,13,1,0,1,1,1,1 1
7,4,34,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
16,4,29,0,3,1,1,0,1 1
9,4,29,0,1,1,1,0,1 1
0,5,12,2,0,1,1,2,1 1
18,4,32,1,3,1,1,1,1 1
0,4,0,1,0,1,1,1,1 1
6,4,27,0,1,1,1,0,1 1
0,4,12,1,0,1,1,1,1 1
24,4,33,1,5,1,1,1,1 1
0,5,10,2,0,1,1,2,1 1
41,4,34,7,9,1,1,7,1 1
0,4,15,1,0,1,1,1,1 1
7,4,33,0,1,1,1,0,1 1
0,4,14,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
6,4,27,0,1,1,1,0,1 1
6,6,54,0,1,1,1,0,1 1
0,4,11,2,0,1,1,2,1 1
66,5,41,13,15,1,1,13,1 1
0,4,16,1,0,1,1,1,1 1
6,4,32,0,1,1,1,0,1 1
0,4,14,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
21,4,50,0,1,1,1,0,1 1
7,4,34,0,1,1,1,0,1 1
7,4,30,0,1,1,1,0,1 1
0,4,12,1,0,1,1,1,1 1
0,25,0,1,0,1,1,1,1 1
0,3,12,1,0,1,1,1,1 1
26,4,34,3,5,1,1,3,1 1
0,4,12,1,0,1,1,1,1 1
0,6,16,1,0,1,1,1,1 1
118,4,33,25,27,1,1,25,1 1
39,4,35,7,9,1,1,7,1 1
0,4,0,1,0,1,1,1,1 1
7,5,55,0,1,1,1,0,1 1
0,4,25,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
6,5,33,0,1,1,1,0,1 1
0,4,14,1,0,1,1,1,1 1
6,2,21,0,1,1,1,0,1 1
0,3,11,1,0,1,1,1,1 1
68,4,32,13,15,1,1,13,1 1
0,3,12,1,0,1,1,1,1 1
42,4,31,7,9,1,1,7,1 1
0,2,0,1,0,1,1,1,1 1
4,3,18,0,1,1,1,0,1 1
0,4,11,1,0,1,1,1,1 1
74,4,32,13,16,1,1,13,1 1
6,6,44,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
7,4,33,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
8,4,34,0,1,1,1,0,1 1
0,4,13,1,0,1,1,1,1 1
7,4,32,0,1,1,1,0,1 1
8,5,38,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
7,4,31,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
7,4,32,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
6,4,32,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
6,2,22,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
5,4,29,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
6,4,35,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
0,4,16,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,3,0,1,0,1,1,1,1 1
0,4,11,1,0,1,1,1,1 1
17,4,42,1,3,1,1,1,1 1
5,4,27,0,1,1,1,0,1 1
0,3,12,1,0,1,1,1,1 1
6,4,35,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
6,6,39,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
7,4,33,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
6,5,32,0,1,1,1,0,1 1
6,4,25,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,13,1,0,1,1,1,1 1
6,5,37,0,1,1,1,0,1 1
0,2,0,1,0,1,1,1,1 1
6,4,32,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,4,14,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
8,4,32,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
6,4,29,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
7,4,32,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,4,13,1,0,1,1,1,1 1
6,4,32,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,2,0,1,0,1,1,1,1 1
3,2,16,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
7,4,32,0,1,1,1,0,1 1
0,14,0,1,0,1,1,1,1 1
13,4,28,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
7,4,32,0,1,1,1,0,1 1
0,3,0,1,0,1,1,1,1 1
13,4,29,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
6,3,29,0,1,1,1,0,1 1
17,5,34,1,3,1,1,1,1 1
0,5,16,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
6,5,33,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,32,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
7,4,45,0,1,1,1,0,1 1
0,4,14,1,0,1,1,1,1 1
12,5,37,0,1,1,1,0,1 1
12,2,45,1,3,1,1,1,1 1
0,4,11,1,0,1,1,1,1 1
15,4,29,1,3,1,1,1,1 1
0,4,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
7,27,38,0,1,1,1,0,1 1
29,222,76,0,1,1,1,0,1 1
6,5,32,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
6,4,28,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
6,3,34,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
98,4,30,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,31,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
6,5,35,0,1,1,1,0,1 1
0,2,0,1,0,1,1,1,1 1
0,3,9,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,3,13,1,0,1,1,1,1 1
6,4,57,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,32,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
7,4,32,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,4,13,1,0,1,1,1,1 1
6,4,32,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
10,66,42,1,3,1,1,1,1 1
0,4,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
7,4,33,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
7,4,33,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
7,4,33,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,12,1,0,1,1,1,1 1
72,4,32,13,16,1,1,13,1 1
0,4,0,1,0,1,1,1,1 1
7,5,27,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,4,24,1,0,1,1,1,1 1
7,3,26,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
6,3,29,0,1,1,1,0,1 1
7,87,117,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
6,4,32,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
6,4,32,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
7,4,33,0,1,1,1,0,1 1
6,3,26,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
6,4,33,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
6,4,49,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,5,14,1,0,1,1,1,1 1
7,4,33,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,32,0,1,1,1,0,1 1
3,3,17,0,1,1,1,0,1 1
7,5,33,0,1,1,1,0,1 1
6,4,28,0,1,1,1,0,1 1
7,4,43,0,1,1,1,0,1 1
0,4,17,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,5,31,0,1,1,1,0,1 1
6,4,33,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
6,4,27,0,1,1,1,0,1 1
0,3,0,1,0,1,1,1,1 1
8,5,33,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
6,15,82,0,1,1,1,0,1 1
6,4,25,0,1,1,1,0,1 1
0,3,0,1,0,1,1,1,1 1
6,4,31,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
0,6,0,1,0,1,1,1,1 1
6,4,51,0,1,1,1,0,1 1
7,4,43,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
6,4,28,0,1,1,1,0,1 1
0,4,13,1,0,1,1,1,1 1
6,4,44,0,1,1,1,0,1 1
22,4,29,0,1,1,1,0,1 1
14,3,24,1,3,1,1,1,1 1
26,4,38,0,1,1,1,0,1 1
0,5,0,1,0,1,1,1,1 1
0,3,0,1,0,1,1,1,1 1
5,3,26,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
7,4,30,0,1,1,1,0,1 1
0,5,35,1,0,1,1,1,1 1
7,4,33,0,1,1,1,0,1 1
0,249,0,1,0,1,1,1,1 1
8,4,34,0,1,1,1,0,1 1
0,4,14,1,0,1,1,1,1 1
6,4,61,0,1,1,1,0,1 1
0,4,17,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,4,13,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
7,4,31,0,1,1,1,0,1 1
88,46,348,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
0,4,16,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
7,4,33,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
12,4,33,0,1,1,1,0,1 1
0,5,0,1,0,1,1,1,1 1
7,5,68,0,1,1,1,0,1 1
0,4,12,1,0,1,1,1,1 1
35,3,34,5,7,1,1,5,1 1
0,5,14,1,0,1,1,1,1 1
7,4,34,0,1,1,1,0,1 1
0,4,14,1,0,1,1,1,1 1
6,4,28,0,1,1,1,0,1 1
7,5,94,0,1,1,1,0,1 1
14,2,144,1,3,1,1,1,1 1
6,4,27,0,1,1,1,0,1 1
0,5,0,1,0,1,1,1,1 1
0,25,0,1,0,1,1,1,1 1
3,2,27,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
0,299,0,1,0,1,1,1,1 1
8,5,37,0,1,1,1,0,1 1
16,4,30,1,3,1,1,1,1 1
8,4,34,0,1,1,1,0,1 1
0,3,0,1,0,1,1,1,1 1
6,3,28,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
7,4,42,0,1,1,1,0,1 1
7,4,30,0,1,1,1,0,1 1
7,5,33,0,1,1,1,0,1 1
0,3,8,1,0,1,1,1,1 1
50,4,34,9,11,1,1,9,1 1
10,4,26,1,3,1,1,1,1 1
0,3,0,1,0,1,1,1,1 1
5,4,22,0,1,1,1,0,1 1
6,25,26,0,1,1,1,0,1 1
0,4,11,1,0,1,1,1,1 1
36,5,33,3,5,1,1,3,1 1
0,2,10,1,0,1,1,1,1 1
3,2,16,0,1,1,1,0,1 1
7,4,29,0,1,1,1,0,1 1
0,3,8,1,0,1,1,1,1 1
48,5,39,9,11,1,1,9,1 1
16,3,26,1,3,1,1,1,1 1
7,5,44,0,1,1,1,0,1 1
7,4,32,0,1,1,1,0,1 1
6,4,54,0,1,1,1,0,1 1
6,25,71,0,1,1,1,0,1 1
0,3,0,1,0,1,1,1,1 1
6,4,28,0,1,1,1,0,1 1
44,5,34,0,1,1,1,0,1 1
7,15,36,0,1,1,1,0,1 1
0,4,10,1,0,1,1,1,1 1
17,3,34,1,3,1,1,1,1 1
0,33,0,1,0,1,1,1,1 1
28,4,33,0,1,1,1,0,1 1
0,5,14,1,0,1,1,1,1 1
6,4,31,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
7,36,33,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
4,3,51,0,1,1,1,0,1 1
0,4,37,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
6,4,32,0,1,1,1,0,1 1
0,6,0,1,0,1,1,1,1 1
8,26,41,0,1,1,1,0,1 1
0,5,14,1,0,1,1,1,1 1
6,4,30,0,1,1,1,0,1 1
0,5,0,1,0,1,1,1,1 1
0,4,16,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,5,14,1,0,1,1,1,1 1
5,5,33,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,3,0,1,0,1,1,1,1 1
6,4,28,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,31,0,1,1,1,0,1 1
0,14,0,1,0,1,1,1,1 1
7,3,29,0,1,1,1,0,1 1
0,5,0,1,0,1,1,1,1 1
8,7,81,0,1,1,1,0,1 1
0,4,13,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,3,13,1,0,1,1,1,1 1
8,6,39,0,1,1,1,0,1 1
5,3,41,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
0,4,16,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
13,2,22,1,3,1,1,1,1 1
0,4,15,1,0,1,1,1,1 1
7,4,32,0,1,1,1,0,1 1
7,4,35,0,1,1,1,0,1 1
0,5,13,1,0,1,1,1,1 1
7,4,34,0,1,1,1,0,1 1
97,3,73,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,32,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
6,4,32,0,1,1,1,0,1 1
0,6,0,1,0,1,1,1,1 1
11,5,44,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
6,4,32,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
7,4,31,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
6,4,66,0,1,1,1,0,1 1
0,5,16,1,0,1,1,1,1 1
6,3,34,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
5,3,25,0,1,1,1,0,1 1
6,3,29,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
7,4,33,0,1,1,1,0,1 1
0,5,16,1,0,1,1,1,1 1
7,4,34,0,1,1,1,0,1 1
5,4,32,0,1,1,1,0,1 1
49,4,36,9,11,1,1,9,1 1
0,4,12,2,0,1,1,2,1 1
42,5,33,7,9,1,1,7,1 1
0,4,15,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,4,14,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,4,11,1,0,1,1,1,1 1
16,4,44,1,3,1,1,1,1 1
16,11,53,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
6,17,60,0,1,1,1,0,1 1
0,4,17,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
6,4,33,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
6,4,50,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,5,33,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
98,5,47,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
3,2,19,0,1,1,1,0,1 1
0,4,10,1,0,1,1,1,1 1
73,4,33,13,16,1,1,13,1 1
0,5,16,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
6,5,75,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
6,3,34,0,1,1,1,0,1 1
0,37,0,1,0,1,1,1,1 1
6,269,39,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,3,35,0,1,1,1,0,1 1
0,3,9,1,0,1,1,1,1 1
0,4,16,1,0,1,1,1,1 1
6,4,35,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,5,34,1,0,1,1,1,1 1
0,5,34,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
7,5,32,0,1,1,1,0,1 1
0,52,0,1,0,1,1,1,1 1
0,78,0,1,0,1,1,1,1 1
8,4,82,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
58,25,47,0,1,1,1,0,1 1
0,5,13,1,0,1,1,1,1 1
5,3,24,0,1,1,1,0,1 1
6,4,37,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
7,5,33,0,1,1,1,0,1 1
0,5,16,1,0,1,1,1,1 1
6,4,35,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,38,0,1,1,1,0,1 1
11,19,324,1,3,1,1,1,1 1
0,4,15,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
0,4,0,1,0,1,1,1,1 1
6,3,27,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
7,4,34,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,32,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,5,50,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,32,0,1,1,1,0,1 1
16,4,29,1,3,1,1,1,1 1
0,4,16,1,0,1,1,1,1 1
6,4,32,0,1,1,1,0,1 1
78,4,33,15,18,1,1,15,1 1
0,4,11,1,0,1,1,1,1 1
15,4,34,1,3,1,1,1,1 1
0,3,0,1,0,1,1,1,1 1
0,26,0,1,0,1,1,1,1 1
8,5,125,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
7,5,40,0,1,1,1,0,1 1
7,5,54,0,1,1,1,0,1 1
6,4,32,0,1,1,1,0,1 1
0,5,27,1,0,1,1,1,1 1
9,4,93,0,1,1,1,0,1 1
6,4,35,0,1,1,1,0,1 1
0,4,12,1,0,1,1,1,1 1
6,5,38,0,1,1,1,0,1 1
68,4,31,0,1,1,1,0,1 1
0,4,14,1,0,1,1,1,1 1
0,4,16,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
7,4,33,0,1,1,1,0,1 1
7,4,50,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
7,4,34,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
7,4,34,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,14,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
7,6,33,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
7,4,33,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,5,14,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
7,4,38,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
5,4,28,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
7,4,32,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,32,0,1,1,1,0,1 1
7,4,62,0,1,1,1,0,1 1
0,45,0,1,0,1,1,1,1 1
7,4,52,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
7,4,33,0,1,1,1,0,1 1
0,2,0,1,0,1,1,1,1 1
3,2,29,0,1,1,1,0,1 1
0,5,16,1,0,1,1,1,1 1
8,4,35,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
6,16,41,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
7,4,51,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
7,4,33,0,1,1,1,0,1 1
85,3,14,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,31,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
6,4,33,0,1,1,1,0,1 1
0,4,12,1,0,1,1,1,1 1
6,4,29,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
6,4,28,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
0,4,15,1,0,1,1,1,1 1
6,4,32,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
0,4,0,1,0,1,1,1,1 1
7,4,33,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
13,4,33,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,5,14,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,32,0,1,1,1,0,1 1
6,4,50,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,35,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
13,4,33,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
7,4,35,0,1,1,1,0,1 1
0,5,14,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,17,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,14,1,0,1,1,1,1 1
11,4,29,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
7,4,34,0,1,1,1,0,1 1
0,18,13,1,0,1,1,1,1 1
6,5,35,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,2,10,1,0,1,1,1,1 1
7,4,33,0,1,1,1,0,1 1
0,4,12,1,0,1,1,1,1 1
16,4,34,1,3,1,1,1,1 1
0,4,11,1,0,1,1,1,1 1
50,4,34,9,11,1,1,9,1 1
0,5,15,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,4,14,1,0,1,1,1,1 1
0,5,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
16,4,31,1,3,1,1,1,1 1
0,4,15,1,0,1,1,1,1 1
7,4,34,0,1,1,1,0,1 1
0,4,13,1,0,1,1,1,1 1
5,4,38,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
7,4,32,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
7,4,34,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
7,59,44,0,1,1,1,0,1 1
7,86,46,0,1,1,1,0,1 1
0,5,0,1,0,1,1,1,1 1
6,4,28,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
7,4,34,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
0,4,15,1,0,1,1,1,1 1
6,4,35,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,34,0,1,1,1,0,1 1
0,5,37,1,0,1,1,1,1 1
6,5,31,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
6,3,31,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,5,15,1,0,1,1,1,1 1
6,4,32,0,1,1,1,0,1 1
0,4,16,1,0,1,1,1,1 1
0,4,17,1,0,1,1,1,1 1
6,3,34,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
7,3,34,0,1,1,1,0,1 1
0,4,17,1,0,1,1,1,1 1
12,4,34,0,1,1,1,0,1 1
0,5,14,1,0,1,1,1,1 1
6,4,31,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,37,0,1,1,1,0,1 1
6,4,33,0,1,1,1,0,1 1
12,4,33,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,32,0,1,1,1,0,1 1
0,4,0,1,0,1,1,1,1 1
0,4,16,1,0,1,1,1,1 1
4,2,32,0,1,1,1,0,1 1
0,4,15,1,0,1,1,1,1 1
6,4,33,0,1,1,1,0,1 1
0,6,0,1,0,1,1,1,1 1
