sock_write_iter,sockfd_lookup_light,sock_read_iter,sock_recvmsg,sock_write_iter_count,sockfd_lookup_light_count,sock_read_iter_count,sock_recvmsg_count,class
6,90,4,29,1,1,1,1,1
6,43,4,29,1,1,1,1,1
6,42,3,29,1,1,1,1,1
6,42,3,30,1,1,1,1,1
6,84,4,29,1,1,1,1,1
6,42,3,30,1,1,1,1,1
6,44,4,29,1,1,1,1,1
6,42,4,29,1,1,1,1,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,22,0,0,0,1,0,0,1
0,18,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
9,26,15,289,1,1,3,3,1
8,0,12,265,1,0,2,2,1
0,21,0,0,0,1,0,0,1
