sock_write_iter,sock_read_iter,sock_recvmsg,sock_write_iter_count,sock_read_iter_count,sock_recvmsg_count,class
7,4,28,1,1,1,1
28,3,29,11,1,1,1
6,3,29,1,1,1,1
4,3,15,1,1,1,1
6,4,29,1,1,1,1
4,2,16,1,1,1,1
6,4,29,1,1,1,1
6,4,28,1,1,1,1
3,2,16,1,1,1,1
39,4,29,1,1,1,1
6,3,30,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,3,23,1,1,1,1
3,2,15,1,1,1,1
11,4,29,1,1,1,1
6,3,29,1,1,1,1
6,3,29,1,1,1,1
7,4,29,1,1,1,1
6,4,49,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
6,3,29,1,1,1,1
48,4,29,15,1,1,1
66,4,29,16,1,1,1
70,3,30,16,1,1,1
6,4,29,1,1,1,1
4,2,26,1,1,1,1
6,5,36,1,1,1,1
7,4,29,1,1,1,1
6,4,30,1,1,1,1
5,2,21,1,1,1,1
6,4,29,1,1,1,1
6,3,29,1,1,1,1
6,3,29,1,1,1,1
6,4,30,1,1,1,1
11,4,28,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,3,30,1,1,1,1
60,3,30,11,1,1,1
3,2,15,1,1,1,1
6,4,29,1,1,1,1
41,4,30,9,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
25,2,13,9,1,1,1
6,4,29,1,1,1,1
4,2,16,1,1,1,1
4,2,16,1,1,1,1
6,4,29,1,1,1,1
10,4,29,1,1,1,1
6,3,30,1,1,1,1
7,4,30,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,3,29,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
7,4,29,1,1,1,1
3,3,14,1,1,1,1
6,3,39,1,1,1,1
6,4,30,1,1,1,1
7,3,29,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
6,3,30,1,1,1,1
6,4,29,1,1,1,1
3,2,14,1,1,1,1
4,4,29,1,1,1,1
6,4,30,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
6,4,28,1,1,1,1
5,3,24,1,1,1,1
5,3,30,1,1,1,1
6,3,29,1,1,1,1
5,4,29,1,1,1,1
6,4,28,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
6,3,29,1,1,1,1
6,3,29,1,1,1,1
6,3,30,1,1,1,1
3,2,14,1,1,1,1
6,4,28,1,1,1,1
6,4,28,1,1,1,1
6,4,29,1,1,1,1
6,4,28,1,1,1,1
6,4,29,1,1,1,1
3,2,15,1,1,1,1
3,2,15,1,1,1,1
7,4,30,1,1,1,1
6,4,29,1,1,1,1
14,2,26,1,1,1,1
4,3,20,1,1,1,1
6,3,29,1,1,1,1
3,3,14,1,1,1,1
6,4,29,1,1,1,1
3,2,25,1,1,1,1
5,2,17,1,1,1,1
4,3,20,1,1,1,1
6,3,30,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
5,3,25,1,1,1,1
6,4,29,1,1,1,1
3,12,27,1,1,1,1
6,4,86,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,3,25,1,1,1,1
6,4,29,1,1,1,1
6,4,28,1,1,1,1
3,2,15,1,1,1,1
4,2,35,1,1,1,1
6,4,29,1,1,1,1
6,4,28,1,1,1,1
3,3,15,1,1,1,1
6,4,29,1,1,1,1
6,3,29,1,1,1,1
15,4,29,3,1,1,1
7,4,29,1,1,1,1
6,6,57,1,1,1,1
6,4,29,1,1,1,1
8,2,14,3,1,1,1
4,3,26,1,1,1,1
6,4,30,1,1,1,1
6,3,33,1,1,1,1
16,4,30,3,1,1,1
6,2,26,1,1,1,1
3,3,46,1,1,1,1
6,4,61,1,1,1,1
11,4,28,1,1,1,1
6,4,29,1,1,1,1
6,4,39,1,1,1,1
6,4,28,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
6,4,39,1,1,1,1
5,3,29,1,1,1,1
6,3,30,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
6,3,30,1,1,1,1
6,4,29,1,1,1,1
11,4,29,1,1,1,1
4,3,16,1,1,1,1
6,4,29,1,1,1,1
4,2,37,1,1,1,1
6,14,39,1,1,1,1
6,4,110,1,1,1,1
6,4,29,1,1,1,1
7,3,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
9,4,55,1,1,1,1
6,4,29,1,1,1,1
6,4,28,1,1,1,1
76,3,29,18,1,1,1
6,4,28,1,1,1,1
6,4,29,1,1,1,1
74,4,29,16,1,1,1
6,3,29,1,1,1,1
70,4,29,16,1,1,1
3,2,17,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
11,4,28,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
17,3,26,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
15,3,26,3,1,1,1
6,12,15,1,1,1,1
11,4,30,1,1,1,1
3,2,16,1,1,1,1
11,4,28,1,1,1,1
7,4,29,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
6,4,28,1,1,1,1
7,4,29,1,1,1,1
6,4,30,1,1,1,1
5,3,22,1,1,1,1
6,4,28,1,1,1,1
6,4,29,1,1,1,1
5,3,29,1,1,1,1
3,2,18,1,1,1,1
3,13,25,1,1,1,1
6,4,29,1,1,1,1
3,2,17,1,1,1,1
6,4,29,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,3,30,1,1,1,1
5,4,30,1,1,1,1
6,4,30,1,1,1,1
6,4,28,1,1,1,1
6,4,29,1,1,1,1
7,4,29,1,1,1,1
6,4,29,1,1,1,1
4,3,20,1,1,1,1
6,4,33,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
3,13,15,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,3,30,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,28,1,1,1,1
6,4,29,1,1,1,1
6,3,22,1,1,1,1
3,1,15,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
3,2,15,1,1,1,1
6,3,30,1,1,1,1
7,4,29,1,1,1,1
6,3,29,1,1,1,1
7,4,29,1,1,1,1
6,3,30,1,1,1,1
6,3,30,1,1,1,1
6,3,29,1,1,1,1
6,4,30,1,1,1,1
6,3,25,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
12,4,30,1,1,1,1
6,4,30,1,1,1,1
6,4,30,1,1,1,1
6,3,30,1,1,1,1
6,3,35,1,1,1,1
5,3,23,1,1,1,1
6,4,58,1,1,1,1
21,3,30,1,1,1,1
6,4,30,1,1,1,1
6,3,30,1,1,1,1
6,4,27,1,1,1,1
6,4,40,1,1,1,1
6,4,36,1,1,1,1
5,3,27,1,1,1,1
11,4,40,1,1,1,1
6,3,30,1,1,1,1
3,3,42,1,1,1,1
7,4,30,1,1,1,1
6,4,29,1,1,1,1
5,4,30,1,1,1,1
11,4,29,1,1,1,1
7,3,30,1,1,1,1
7,4,29,1,1,1,1
6,4,36,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,28,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
11,2,16,1,1,1,1
6,4,29,1,1,1,1
7,3,29,1,1,1,1
6,4,29,1,1,1,1
7,4,29,1,1,1,1
10,4,30,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
6,4,28,1,1,1,1
6,3,29,1,1,1,1
5,4,30,1,1,1,1
4,2,15,1,1,1,1
6,4,29,1,1,1,1
6,4,28,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
4,2,15,1,1,1,1
29,4,27,1,1,1,1
6,4,29,1,1,1,1
3,2,14,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
6,4,40,1,1,1,1
7,4,29,1,1,1,1
6,4,30,1,1,1,1
6,4,31,1,1,1,1
4,3,42,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,40,1,1,1,1
6,4,61,1,1,1,1
6,4,33,1,1,1,1
6,4,40,1,1,1,1
6,4,50,1,1,1,1
17,4,30,1,1,1,1
5,3,20,1,1,1,1
6,4,49,1,1,1,1
6,4,29,1,1,1,1
6,4,59,1,1,1,1
6,3,30,1,1,1,1
6,3,31,1,1,1,1
6,4,35,1,1,1,1
6,4,29,1,1,1,1
3,2,15,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
14,3,30,3,1,1,1
6,4,29,1,1,1,1
5,4,27,1,1,1,1
16,4,29,4,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
14,3,15,4,1,1,1
6,4,29,1,1,1,1
3,2,16,1,1,1,1
3,2,15,1,1,1,1
7,4,29,1,1,1,1
3,2,15,1,1,1,1
6,4,30,1,1,1,1
5,3,30,1,1,1,1
4,2,22,1,1,1,1
6,4,29,1,1,1,1
7,3,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
7,4,29,1,1,1,1
7,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
6,3,29,1,1,1,1
3,2,15,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
5,4,29,1,1,1,1
3,2,14,1,1,1,1
6,4,29,1,1,1,1
5,2,22,1,1,1,1
6,4,29,1,1,1,1
3,2,14,1,1,1,1
3,2,15,1,1,1,1
6,4,29,1,1,1,1
6,4,28,1,1,1,1
6,4,28,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
7,4,53,1,1,1,1
7,4,28,1,1,1,1
6,4,28,1,1,1,1
6,5,39,1,1,1,1
7,4,31,1,1,1,1
7,4,29,1,1,1,1
3,2,15,1,1,1,1
3,2,16,1,1,1,1
4,3,15,1,1,1,1
6,4,29,1,1,1,1
7,4,39,1,1,1,1
6,4,29,1,1,1,1
3,3,45,1,1,1,1
6,3,30,1,1,1,1
9,2,16,3,1,1,1
7,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,36,1,1,1,1
4,3,15,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
6,4,30,1,1,1,1
9,4,32,1,1,1,1
3,2,23,1,1,1,1
6,4,29,1,1,1,1
6,3,29,1,1,1,1
6,3,30,1,1,1,1
10,2,25,3,1,1,1
5,4,29,1,1,1,1
6,3,21,1,1,1,1
6,4,38,1,1,1,1
6,4,29,1,1,1,1
7,5,39,1,1,1,1
6,4,29,1,1,1,1
7,4,29,1,1,1,1
6,4,30,1,1,1,1
21,3,29,6,1,1,1
6,4,49,1,1,1,1
6,4,30,1,1,1,1
6,5,39,1,1,1,1
7,5,60,1,1,1,1
6,4,40,1,1,1,1
26,2,16,6,1,1,1
3,2,27,1,1,1,1
6,4,50,1,1,1,1
6,3,29,1,1,1,1
5,4,28,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
6,4,28,1,1,1,1
3,2,18,1,1,1,1
4,3,16,1,1,1,1
5,3,24,1,1,1,1
6,3,39,1,1,1,1
3,2,16,1,1,1,1
6,4,28,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,3,29,1,1,1,1
6,4,28,1,1,1,1
6,4,29,1,1,1,1
32,4,29,9,1,1,1
6,4,29,1,1,1,1
5,4,30,1,1,1,1
5,2,13,1,1,1,1
6,4,29,1,1,1,1
6,6,39,1,1,1,1
6,3,29,1,1,1,1
6,3,29,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
7,4,30,1,1,1,1
41,4,29,9,1,1,1
11,3,30,1,1,1,1
7,4,30,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
6,3,30,1,1,1,1
10,3,29,3,1,1,1
7,2,22,1,1,1,1
28,4,29,5,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,3,29,1,1,1,1
10,3,29,1,1,1,1
4,2,17,1,1,1,1
3,2,15,1,1,1,1
6,4,30,1,1,1,1
3,2,15,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,3,40,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
6,3,30,1,1,1,1
7,4,29,1,1,1,1
6,4,29,1,1,1,1
5,4,29,1,1,1,1
6,4,29,1,1,1,1
3,2,14,1,1,1,1
5,3,35,1,1,1,1
3,3,16,1,1,1,1
3,2,14,1,1,1,1
6,4,30,1,1,1,1
3,2,14,1,1,1,1
11,3,29,1,1,1,1
6,3,28,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
6,3,29,1,1,1,1
3,2,15,1,1,1,1
6,4,29,1,1,1,1
7,4,70,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
7,4,29,1,1,1,1
6,4,28,1,1,1,1
3,2,14,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
6,4,28,1,1,1,1
3,2,15,1,1,1,1
3,3,14,1,1,1,1
6,4,29,1,1,1,1
6,3,29,1,1,1,1
7,4,30,1,1,1,1
6,2,15,1,1,1,1
11,4,28,1,1,1,1
3,2,15,1,1,1,1
3,2,17,1,1,1,1
6,4,29,1,1,1,1
6,4,39,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,3,29,1,1,1,1
6,4,30,1,1,1,1
6,4,30,1,1,1,1
6,3,29,1,1,1,1
3,2,15,1,1,1,1
6,4,29,1,1,1,1
3,2,14,1,1,1,1
3,2,15,1,1,1,1
6,4,30,1,1,1,1
3,2,15,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
5,4,29,1,1,1,1
11,4,29,1,1,1,1
5,3,26,1,1,1,1
6,4,29,1,1,1,1
3,2,14,1,1,1,1
36,4,29,11,1,1,1
6,4,29,1,1,1,1
3,2,15,1,1,1,1
6,4,29,1,1,1,1
42,2,24,11,1,1,1
3,2,15,1,1,1,1
6,4,29,1,1,1,1
3,2,16,1,1,1,1
48,4,29,11,1,1,1
3,2,14,1,1,1,1
6,4,29,1,1,1,1
51,4,29,11,1,1,1
6,3,30,1,1,1,1
6,4,28,1,1,1,1
6,4,29,1,1,1,1
3,2,15,1,1,1,1
11,4,29,1,1,1,1
7,4,30,1,1,1,1
5,4,29,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
11,4,29,1,1,1,1
3,2,15,1,1,1,1
7,4,30,1,1,1,1
6,4,29,1,1,1,1
5,3,25,1,1,1,1
6,4,30,1,1,1,1
6,3,30,1,1,1,1
6,4,29,1,1,1,1
3,2,16,1,1,1,1
6,4,30,1,1,1,1
6,4,30,1,1,1,1
7,4,29,1,1,1,1
9,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,3,30,1,1,1,1
4,2,15,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,28,1,1,1,1
6,4,29,1,1,1,1
10,4,29,3,1,1,1
6,3,31,1,1,1,1
7,4,29,1,1,1,1
4,3,16,1,1,1,1
11,2,15,3,1,1,1
6,4,29,1,1,1,1
6,3,30,1,1,1,1
5,2,25,1,1,1,1
16,3,29,3,1,1,1
6,4,29,1,1,1,1
6,3,30,1,1,1,1
6,3,29,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
4,2,25,1,1,1,1
3,2,15,1,1,1,1
5,4,30,1,1,1,1
6,4,39,1,1,1,1
6,3,29,1,1,1,1
6,3,29,1,1,1,1
4,3,21,1,1,1,1
64,2,16,16,1,1,1
4,2,16,1,1,1,1
5,3,24,1,1,1,1
6,52,28,1,1,1,1
6,4,30,1,1,1,1
3,2,27,1,1,1,1
6,3,30,1,1,1,1
7,4,41,1,1,1,1
6,4,30,1,1,1,1
6,4,30,1,1,1,1
3,2,18,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,50,1,1,1,1
6,4,30,1,1,1,1
6,4,30,1,1,1,1
11,4,31,1,1,1,1
6,4,28,1,1,1,1
6,4,31,1,1,1,1
6,4,41,1,1,1,1
6,4,30,1,1,1,1
6,4,30,1,1,1,1
6,2,17,1,1,1,1
6,4,29,1,1,1,1
4,2,27,1,1,1,1
6,3,40,1,1,1,1
7,4,29,1,1,1,1
6,4,29,1,1,1,1
3,13,14,1,1,1,1
5,4,30,1,1,1,1
48,4,29,1,1,1,1
6,4,28,1,1,1,1
3,2,14,1,1,1,1
4,2,14,1,1,1,1
5,4,51,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
3,2,15,1,1,1,1
6,4,29,1,1,1,1
47,4,30,13,1,1,1
3,2,15,1,1,1,1
3,2,14,1,1,1,1
5,2,15,1,1,1,1
6,4,29,1,1,1,1
4,2,15,1,1,1,1
6,3,30,1,1,1,1
6,3,29,1,1,1,1
7,4,31,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,24,29,1,1,1,1
5,3,27,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,28,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
4,2,17,1,1,1,1
13,4,29,3,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,55,1,1,1,1
3,3,25,1,1,1,1
6,3,24,1,1,1,1
11,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
5,4,29,1,1,1,1
6,3,30,1,1,1,1
5,3,30,1,1,1,1
3,2,14,1,1,1,1
6,4,29,1,1,1,1
7,4,30,1,1,1,1
7,4,29,1,1,1,1
5,4,29,1,1,1,1
6,4,30,1,1,1,1
13,12,15,1,1,1,1
7,4,30,1,1,1,1
6,4,29,1,1,1,1
7,4,49,1,1,1,1
3,2,15,1,1,1,1
10,4,41,1,1,1,1
7,4,28,1,1,1,1
6,4,29,1,1,1,1
3,2,28,1,1,1,1
7,4,30,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
3,3,14,1,1,1,1
7,4,28,1,1,1,1
21,6,101,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
23,4,30,5,1,1,1
7,4,30,1,1,1,1
31,4,29,5,1,1,1
5,4,30,1,1,1,1
25,3,25,5,1,1,1
14,2,14,1,1,1,1
16,3,29,3,1,1,1
7,4,29,1,1,1,1
4,3,25,1,1,1,1
15,2,15,1,1,1,1
10,4,29,1,1,1,1
6,3,30,1,1,1,1
7,4,30,1,1,1,1
7,4,30,1,1,1,1
4,2,14,1,1,1,1
6,4,29,1,1,1,1
5,3,24,1,1,1,1
6,3,29,1,1,1,1
3,2,15,1,1,1,1
6,3,30,1,1,1,1
6,4,29,1,1,1,1
3,2,26,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
5,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
6,3,30,1,1,1,1
6,4,29,1,1,1,1
14,2,16,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
5,3,29,1,1,1,1
11,4,29,1,1,1,1
6,4,30,1,1,1,1
6,3,29,1,1,1,1
6,2,35,1,1,1,1
11,2,14,3,1,1,1
6,2,16,1,1,1,1
6,3,30,1,1,1,1
6,3,29,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
5,2,15,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
7,4,29,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
7,3,29,1,1,1,1
3,2,14,1,1,1,1
6,4,29,1,1,1,1
5,4,29,1,1,1,1
6,4,29,1,1,1,1
3,2,16,1,1,1,1
5,2,16,1,1,1,1
6,4,29,1,1,1,1
6,3,30,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
57,5,99,1,1,1,1
7,35,29,1,1,1,1
6,4,29,1,1,1,1
4,3,65,1,1,1,1
3,3,26,1,1,1,1
6,4,36,1,1,1,1
6,4,29,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
4,2,25,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,34,1,1,1,1
6,4,48,1,1,1,1
6,4,46,1,1,1,1
6,4,34,1,1,1,1
6,4,38,1,1,1,1
7,4,31,1,1,1,1
7,4,41,1,1,1,1
6,4,32,1,1,1,1
6,3,30,1,1,1,1
5,2,16,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
7,4,33,1,1,1,1
6,4,30,1,1,1,1
6,4,30,1,1,1,1
11,4,29,1,1,1,1
6,4,31,1,1,1,1
6,3,30,1,1,1,1
4,2,16,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
4,2,16,1,1,1,1
6,4,30,1,1,1,1
11,4,27,1,1,1,1
5,4,28,1,1,1,1
6,4,30,1,1,1,1
6,3,29,1,1,1,1
5,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,31,1,1,1,1
6,4,29,1,1,1,1
5,3,30,1,1,1,1
6,4,28,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
5,3,23,1,1,1,1
6,3,24,1,1,1,1
6,4,29,1,1,1,1
5,4,29,1,1,1,1
6,3,30,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
3,23,26,1,1,1,1
6,4,30,1,1,1,1
6,4,34,1,1,1,1
7,4,30,1,1,1,1
6,4,29,1,1,1,1
6,4,61,1,1,1,1
7,4,29,1,1,1,1
4,2,28,1,1,1,1
6,4,31,1,1,1,1
6,4,40,1,1,1,1
6,4,40,1,1,1,1
6,4,50,1,1,1,1
4,2,46,1,1,1,1
6,4,28,1,1,1,1
7,4,39,1,1,1,1
6,4,39,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
6,4,31,1,1,1,1
3,2,25,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
3,2,26,1,1,1,1
47,4,29,1,1,1,1
4,2,30,1,1,1,1
6,4,32,1,1,1,1
3,2,17,1,1,1,1
6,4,30,1,1,1,1
6,4,30,1,1,1,1
6,3,30,1,1,1,1
15,2,16,1,1,1,1
5,4,29,1,1,1,1
6,4,29,1,1,1,1
43,4,29,11,1,1,1
11,4,29,1,1,1,1
6,4,31,1,1,1,1
11,4,29,1,1,1,1
74,4,29,10,1,1,1
6,3,30,1,1,1,1
5,3,30,1,1,1,1
3,3,16,1,1,1,1
6,4,29,1,1,1,1
6,3,30,1,1,1,1
6,3,30,1,1,1,1
4,3,26,1,1,1,1
11,3,30,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
3,2,15,1,1,1,1
3,2,15,1,1,1,1
6,3,29,1,1,1,1
6,4,29,1,1,1,1
11,4,29,1,1,1,1
6,4,28,1,1,1,1
5,3,23,1,1,1,1
6,4,50,1,1,1,1
7,4,30,1,1,1,1
6,4,28,1,1,1,1
6,4,30,1,1,1,1
6,4,31,1,1,1,1
6,4,29,1,1,1,1
6,4,31,1,1,1,1
6,4,28,1,1,1,1
11,4,29,1,1,1,1
6,3,30,1,1,1,1
6,4,29,1,1,1,1
7,4,32,1,1,1,1
15,4,31,3,1,1,1
4,2,26,1,1,1,1
6,4,31,1,1,1,1
5,3,15,1,1,1,1
5,4,29,1,1,1,1
6,4,28,1,1,1,1
6,4,30,1,1,1,1
3,2,15,1,1,1,1
7,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
6,4,30,1,1,1,1
6,4,30,1,1,1,1
5,3,28,1,1,1,1
3,2,17,1,1,1,1
7,4,29,1,1,1,1
5,3,31,1,1,1,1
11,3,30,1,1,1,1
3,2,14,1,1,1,1
11,4,30,1,1,1,1
11,4,30,1,1,1,1
6,4,30,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
3,2,14,1,1,1,1
3,2,17,1,1,1,1
6,3,30,1,1,1,1
3,2,16,1,1,1,1
3,2,15,1,1,1,1
6,3,29,1,1,1,1
6,4,30,1,1,1,1
6,4,29,1,1,1,1
3,2,15,1,1,1,1
10,3,29,1,1,1,1
6,4,30,1,1,1,1
6,4,30,1,1,1,1
6,4,30,1,1,1,1
3,3,15,1,1,1,1
5,2,15,1,1,1,1
3,2,14,1,1,1,1
3,2,35,1,1,1,1
6,4,29,1,1,1,1
6,4,29,1,1,1,1
9,4,30,1,1,1,1
3,2,14,1,1,1,1
6,4,29,1,1,1,1
7,4,40,1,1,1,1
15,2,15,1,1,1,1
16,4,30,1,1,1,1
3,4,30,1,1,1,1
6,3,29,1,1,1,1
6,3,29,1,1,1,1
5,2,27,1,1,1,1
6,4,31,1,1,1,1
6,14,29,1,1,1,1
6,4,29,1,1,1,1
20,4,39,1,1,1,1
6,4,59,1,1,1,1
5,4,29,1,1,1,1
6,4,30,1,1,1,1
6,4,30,1,1,1,1
3,2,16,1,1,1,1
3,2,17,1,1,1,1
7,4,29,1,1,1,1
5,2,16,1,1,1,1
4,2,15,1,1,1,1
6,3,29,1,1,1,1
3,2,15,1,1,1,1
6,3,26,1,1,1,1
6,3,29,1,1,1,1
14,2,16,5,1,1,1
6,4,30,1,1,1,1
26,4,29,6,1,1,1
6,4,29,1,1,1,1
29,4,29,5,1,1,1
6,4,29,1,1,1,1
6,3,29,1,1,1,1
6,5,52,1,1,1,1
6,3,29,1,1,1,1
11,4,29,1,1,1,1
6,4,31,1,1,1,1
6,4,29,1,1,1,1
5,2,16,1,1,1,1
5,14,30,1,1,1,1
6,4,29,1,1,1,1
6,3,29,1,1,1,1
6,3,30,1,1,1,1
7,4,29,1,1,1,1
6,4,27,1,1,1,1
4,2,15,1,1,1,1
6,27,29,1,1,1,1
3,2,15,1,1,1,1
6,4,29,1,1,1,1
6,4,60,1,1,1,1
4,2,14,1,1,1,1
5,4,29,1,1,1,1
6,4,29,1,1,1,1
3,2,16,1,1,1,1
