sock_write_iter,sockfd_lookup_light,sock_alloc_inode,sock_alloc,sock_alloc_file,move_addr_to_user,SYSC_getsockname,SyS_getsockname,SYSC_accept4,sock_destroy_inode,sock_read_iter,sock_recvmsg,__sock_release,SyS_accept4,SyS_shutdown,sock_close,sock_write_iter_count,sockfd_lookup_light_count,sock_alloc_inode_count,sock_alloc_count,sock_alloc_file_count,move_addr_to_user_count,SYSC_getsockname_count,SyS_getsockname_count,SYSC_accept4_count,sock_destroy_inode_count,sock_read_iter_count,sock_recvmsg_count,__sock_release_count,SyS_accept4_count,SyS_shutdown_count,sock_close_count,class
 0,18,5,4,27,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,22,6,6,7,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,20,7,5,7,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 6,42,0,0,0,0,0,4,0,0,4,29,0,0,49,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,42,0,0,0,0,0,2,0,0,2,16,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,71,0,0,0,0,0,4,0,0,4,29,0,0,7,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,48,0,0,0,0,0,4,0,0,4,29,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 9,57,0,0,0,0,0,4,0,0,4,29,0,0,24,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 0,20,11,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,20,6,5,19,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,22,7,5,7,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 6,519,0,0,0,0,0,4,0,0,3,30,0,0,18,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 3,23,0,0,0,0,0,3,0,0,2,26,0,0,13,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,202,0,0,0,0,0,4,0,0,4,28,0,0,25,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 4,61,0,0,0,0,0,3,0,0,3,20,0,0,5,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 55,375,0,0,0,0,0,4,0,0,4,29,0,0,7,0,13,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 0,26,9,7,9,0,0,0,0,0,0,0,0,6,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,11,3,3,25,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,21,7,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 56,108,0,0,0,0,0,4,0,0,3,29,0,0,7,0,13,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 55,382,0,0,0,0,0,5,0,0,5,34,0,0,7,0,13,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,42,0,0,0,0,0,3,0,0,4,30,0,0,20,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 0,19,6,6,7,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,21,6,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,24,6,5,8,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 6,40,0,0,0,0,0,3,0,0,3,30,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 0,12,15,3,4,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,21,6,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,24,6,5,8,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 6,42,0,0,0,0,0,4,0,0,3,29,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,55,0,0,0,0,0,4,0,0,3,30,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 7,42,0,0,0,0,0,3,0,0,4,29,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,43,0,0,0,0,0,4,0,0,4,29,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 0,21,7,4,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,22,7,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,20,7,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 6,43,0,0,0,0,0,4,0,0,4,29,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,49,0,0,0,0,0,3,0,0,4,29,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 4,31,0,0,0,0,0,2,0,0,2,21,0,0,12,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,58,0,0,0,0,0,4,0,0,4,29,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,75,0,0,0,0,0,3,0,0,4,30,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,42,0,0,0,0,0,4,0,0,4,29,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 5,83,0,0,0,0,0,4,0,0,4,29,0,0,24,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,46,0,0,0,0,0,4,0,0,4,29,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 0,22,6,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,20,6,5,8,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,21,7,5,8,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 6,43,0,0,0,0,0,4,0,0,4,29,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,60,0,0,0,0,0,3,0,0,4,29,0,0,41,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 15,1021,0,0,0,0,0,4,0,0,4,29,0,0,23,0,3,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 16,16,0,0,0,0,0,4,0,0,12,251,0,0,73,0,1,1,0,0,0,0,1,1,0,0,3,3,0,0,1,0,1
 5,16,0,0,0,0,0,4,0,0,12,251,0,0,96,0,1,1,0,0,0,0,1,1,0,0,3,3,0,0,1,0,1
 2,6,0,0,0,0,0,2,0,0,7,89,0,0,37,0,1,1,0,0,0,0,1,1,0,0,3,3,0,0,1,0,1
 17,125,0,0,0,0,0,4,0,0,4,30,0,0,7,0,3,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 0,11,4,3,4,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,22,10,5,8,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,17,17,5,7,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,11,4,3,4,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,22,10,5,8,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,17,17,5,7,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 6,43,0,0,0,0,0,4,0,0,4,29,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,43,0,0,0,0,0,4,0,0,4,29,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,42,0,0,0,0,0,4,0,0,4,28,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 0,27,10,6,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,22,6,5,8,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,22,6,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 6,42,0,0,0,0,0,4,0,0,4,29,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 5,42,0,0,0,0,0,3,0,0,4,29,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 11,47,0,0,0,0,0,4,0,0,4,29,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 0,22,6,9,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,20,6,5,28,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,23,7,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 6,42,0,0,0,0,0,4,0,0,3,29,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,41,0,0,0,0,0,3,0,0,4,29,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 10,46,0,0,0,0,0,4,0,0,4,26,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,47,0,0,0,0,0,4,0,0,4,30,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,42,0,0,0,0,0,4,0,0,4,29,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 0,20,6,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,10,4,3,4,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,21,7,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 16,213,0,0,0,0,0,4,0,0,4,29,0,0,7,0,3,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 35,80,0,0,0,0,0,2,0,0,3,17,0,0,8,0,9,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 14,169,0,0,0,0,0,4,0,0,4,26,0,0,7,0,3,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 40,79,0,0,0,0,0,4,0,0,4,29,0,0,7,0,9,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 9,89,0,0,0,0,0,3,0,0,3,26,0,0,6,0,3,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 31,79,0,0,0,0,0,2,0,0,2,28,0,0,7,0,9,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 0,20,16,6,7,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,21,7,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,20,16,6,7,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 57,375,0,0,0,0,0,4,0,0,4,28,0,0,7,0,13,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,99,0,0,0,0,0,4,0,0,3,30,0,0,35,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 57,128,0,0,0,0,0,4,0,0,3,30,0,0,7,0,13,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 3,45,0,0,0,0,0,2,0,0,2,16,0,0,13,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 56,365,0,0,0,0,0,4,0,0,4,30,0,0,7,0,13,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 0,20,7,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,21,6,5,8,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,21,6,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 15,75,0,0,0,0,0,4,0,0,3,30,0,0,7,0,3,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,57,0,0,0,0,0,4,0,0,4,30,0,0,34,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 16,70,0,0,0,0,0,4,0,0,4,29,0,0,59,0,3,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,57,0,0,0,0,0,3,0,0,4,30,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 15,72,0,0,0,0,0,4,0,0,4,28,0,0,7,0,3,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,58,0,0,0,0,0,3,0,0,3,29,0,0,24,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 0,22,7,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,21,7,4,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,11,14,3,4,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 6,40,0,0,0,0,0,4,0,0,4,29,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 5,16,0,0,0,0,0,4,0,0,12,192,0,0,72,0,1,1,0,0,0,0,1,1,0,0,3,3,0,0,1,0,1
 6,42,0,0,0,0,0,4,0,0,3,29,0,0,37,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 17,112,0,0,0,0,0,4,0,0,3,27,0,0,7,0,3,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,42,0,0,0,0,0,4,0,0,3,30,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,40,0,0,0,0,0,4,0,0,4,29,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,42,0,0,0,0,0,4,0,0,4,30,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 13,47,0,0,0,0,0,4,0,0,3,30,0,0,4,0,3,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,42,0,0,0,0,0,4,0,0,4,29,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,40,0,0,0,0,0,4,0,0,4,29,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,42,0,0,0,0,0,4,0,0,4,29,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 7,32,0,0,0,0,0,2,0,0,2,23,0,0,3,0,3,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,43,0,0,0,0,0,3,0,0,4,29,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 0,22,6,5,7,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,21,6,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,11,17,4,4,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 7,55,0,0,0,0,0,3,0,0,4,30,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,73,0,0,0,0,0,4,0,0,4,28,0,0,29,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,70,0,0,0,0,0,4,0,0,3,30,0,0,7,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,199,0,0,0,0,0,4,0,0,4,29,0,0,26,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,74,0,0,0,0,0,4,0,0,4,29,0,0,7,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,613,0,0,0,0,0,3,0,0,3,30,0,0,8,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 7,92,0,0,0,0,0,4,0,0,3,29,0,0,34,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 0,19,6,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,24,12,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,20,7,5,8,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,19,6,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,24,12,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,20,7,5,8,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 6,43,0,0,0,0,0,4,0,0,4,31,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 16,120,0,0,0,0,0,4,0,0,4,69,0,0,7,0,3,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 15,70,0,0,0,0,0,3,0,0,4,30,0,0,7,0,3,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,40,0,0,0,0,0,3,0,0,4,29,0,0,32,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 16,183,0,0,0,0,0,4,0,0,5,40,0,0,7,0,3,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 12,60,0,0,0,0,0,4,0,0,5,29,0,0,4,0,3,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 11,40,0,0,0,0,0,4,0,0,4,30,0,0,32,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 9,104,0,0,0,0,0,2,0,0,2,26,0,0,7,0,3,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 15,142,0,0,0,0,0,4,0,0,4,29,0,0,7,0,3,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 0,20,7,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,22,7,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,20,13,5,29,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 6,135,0,0,0,0,0,4,0,0,4,28,0,0,37,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,60,0,0,0,0,0,4,0,0,4,34,0,0,24,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,86,0,0,0,0,0,4,0,0,4,28,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 7,59,0,0,0,0,0,4,0,0,4,30,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,83,0,0,0,0,0,4,0,0,4,32,0,0,25,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,58,0,0,0,0,0,4,0,0,4,29,0,0,33,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 0,22,7,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,25,6,5,7,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,21,7,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 7,42,0,0,0,0,0,4,0,0,4,30,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,41,0,0,0,0,0,3,0,0,4,38,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,43,0,0,0,0,0,4,0,0,4,29,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 0,20,6,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,38,15,3,5,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,20,6,6,7,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 5,43,0,0,0,0,0,3,0,0,3,30,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,43,0,0,0,0,0,4,0,0,7,103,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 11,47,0,0,0,0,0,4,0,0,4,30,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,42,0,0,0,0,0,4,0,0,3,30,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,49,0,0,0,0,0,3,0,0,4,33,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,46,0,0,0,0,0,4,0,0,4,28,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 0,22,6,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,22,6,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,18,6,6,7,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 11,44,0,0,0,0,0,4,0,0,4,27,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,80,0,0,0,0,0,4,0,0,3,29,0,0,24,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,41,0,0,0,0,0,4,0,0,4,29,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,80,0,0,0,0,0,3,0,0,3,26,0,0,24,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,44,0,0,0,0,0,3,0,0,4,53,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,80,0,0,0,0,0,4,0,0,3,30,0,0,24,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 0,21,7,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,21,7,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,21,6,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 6,42,0,0,0,0,0,4,0,0,4,29,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,40,0,0,0,0,0,4,0,0,4,49,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,38,0,0,0,0,0,4,0,0,4,28,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,43,0,0,0,0,0,4,0,0,4,29,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,40,0,0,0,0,0,4,0,0,4,29,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,40,0,0,0,0,0,4,0,0,4,28,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,43,0,0,0,0,0,4,0,0,4,29,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,39,0,0,0,0,0,4,0,0,4,29,0,0,23,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 0,21,7,5,8,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,22,6,5,8,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,21,7,5,7,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,21,7,5,8,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,22,6,5,8,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,21,7,5,7,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,21,7,5,8,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,22,6,5,8,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,21,7,5,7,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 7,59,0,0,0,0,0,4,0,0,4,29,0,0,22,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 6,43,0,0,0,0,0,4,0,0,4,30,0,0,21,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 5,29,0,0,0,0,0,2,0,0,22,16,0,0,17,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1
 0,22,27,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,21,6,5,28,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,20,6,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
 0,22,27,5,8,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
